1696881954594,GET,26,200
1696881954596,GET,24,200
1696881954594,GET,26,200
1696881954604,GET,22,200
1696881954604,GET,22,200
1696881954604,GET,22,200
1696881954612,GET,18,200
1696881954616,GET,20,200
1696881954613,GET,25,200
1696881954620,GET,25,200
1696881954620,GET,25,200
1696881954620,GET,27,200
1696881954620,GET,27,200
1696881954626,GET,22,200
1696881954626,GET,24,200
1696881954626,GET,24,200
1696881954630,GET,25,200
1696881954636,GET,22,200
1696881954639,GET,20,200
1696881954645,GET,20,200
1696881954647,GET,21,200
1696881954648,GET,21,200
1696881954645,GET,24,200
1696881954650,GET,19,200
1696881954650,GET,20,200
1696881954647,GET,26,200
1696881954655,GET,21,200
1696881954658,GET,18,200
1696881954659,GET,25,200
1696881954665,GET,26,200
1696881954669,GET,23,200
1696881954669,GET,25,200
1696881954669,GET,27,200
1696881954668,GET,30,200
1696881954676,GET,22,200
1696881954670,GET,28,200
1696881954673,GET,25,200
1696881954676,GET,23,200
1696881954684,GET,21,200
1696881954691,GET,25,200
1696881954692,GET,28,200
1696881954699,GET,21,200
1696881954696,GET,24,200
1696881954698,GET,22,200
1696881954694,GET,26,200
1696881954698,GET,23,200
1696881954698,GET,28,200
1696881954698,GET,29,200
1696881954705,GET,29,200
1696881954720,GET,22,200
1696881954716,GET,28,200
1696881954720,GET,30,200
1696881954720,GET,37,200
1696881954727,GET,30,200
1696881954734,GET,23,200
1696881954720,GET,37,200
1696881954726,GET,31,200
1696881954721,GET,36,200
1696881954720,GET,37,200
1696881954742,GET,28,200
1696881954744,GET,29,200
1696881954750,GET,24,200
1696881954758,GET,23,200
1696881954773,GET,100,200
1696881954770,GET,103,200
1696881954774,GET,99,200
1696881954757,GET,116,200
1696881954757,GET,117,200
1696881954757,GET,117,200
1696881954757,GET,117,200
1696881954757,GET,117,200
1696881954781,GET,123,200
1696881954874,GET,30,200
1696881954873,GET,31,200
1696881954874,GET,30,200
1696881954873,GET,31,200
1696881954873,GET,31,200
1696881954874,GET,31,200
1696881954873,GET,32,200
1696881954758,GET,148,200
1696881954874,GET,31,200
1696881954904,GET,27,200
1696881954904,GET,27,200
1696881954904,GET,27,200
1696881954904,GET,27,200
1696881954905,GET,27,200
1696881954906,GET,26,200
1696881954906,GET,27,200
1696881954905,GET,30,200
1696881954906,GET,34,200
1696881954932,GET,25,200
1696881954931,GET,27,200
1696881954931,GET,27,200
1696881954931,GET,27,200
1696881954931,GET,28,200
1696881954932,GET,30,200
1696881954933,GET,29,200
1696881954935,GET,29,200
1696881954940,GET,25,200
1696881954906,GET,62,200
1696881954958,GET,25,200
1696881954958,GET,25,200
1696881954957,GET,27,200
1696881954959,GET,25,200
1696881954965,GET,21,200
1696881954958,GET,30,200
1696881954962,GET,29,200
1696881954962,GET,29,200
1696881954964,GET,28,200
1696881954968,GET,27,200
1696881954983,GET,32,200
1696881954984,GET,31,200
1696881954988,GET,27,200
1696881954986,GET,30,200
1696881954983,GET,33,200
1696881954984,GET,32,200
1696881954992,GET,27,200
1696881954992,GET,30,200
1696881954995,GET,27,200
1696881954991,GET,36,200
1696881955016,GET,22,200
1696881955015,GET,23,200
1696881955015,GET,23,200
1696881955016,GET,30,200
1696881955022,GET,24,200
1696881955015,GET,31,200
1696881955016,GET,30,200
1696881955019,GET,30,200
1696881955027,GET,22,200
1696881955022,GET,27,200
1696881955046,GET,16,200
1696881955038,GET,25,200
1696881955038,GET,25,200
1696881955046,GET,20,200
1696881955046,GET,20,200
1696881955038,GET,28,200
1696881955046,GET,26,200
1696881955049,GET,26,200
1696881955049,GET,32,200
1696881955049,GET,34,200
1696881955072,GET,17,200
1696881955066,GET,23,200
1696881955062,GET,28,200
1696881955063,GET,27,200
1696881955066,GET,24,200
1696881955063,GET,27,200
1696881955066,GET,26,200
1696881955081,GET,26,200
1696881955083,GET,26,200
1696881955076,GET,33,200
1696881955089,GET,24,200
1696881955092,GET,24,200
1696881955090,GET,26,200
1696881955090,GET,26,200
1696881955090,GET,26,200
1696881955089,GET,27,200
1696881955090,GET,29,200
1696881955113,GET,22,200
1696881955116,GET,19,200
1696881955107,GET,30,200
1696881955109,GET,30,200
1696881955116,GET,25,200
1696881955116,GET,25,200
1696881955116,GET,28,200
1696881955109,GET,35,200
1696881955116,GET,28,200
1696881955119,GET,25,200
1696881955135,GET,19,200
1696881955135,GET,25,200
1696881955141,GET,26,200
1696881955144,GET,23,200
1696881955144,GET,23,200
1696881955141,GET,26,200
1696881955137,GET,30,200
1696881955144,GET,24,200
1696881955139,GET,32,200
1696881955144,GET,27,200
1696881955167,GET,96,200
1696881955167,GET,96,200
1696881955167,GET,96,200
1696881955160,GET,103,200
1696881955154,GET,109,200
1696881955167,GET,98,200
1696881955171,GET,94,200
1696881955171,GET,95,200
1696881955167,GET,99,200
1696881955168,GET,98,200
1696881955263,GET,26,200
1696881955263,GET,26,200
1696881955266,GET,25,200
1696881955263,GET,28,200
1696881955263,GET,28,200
1696881955263,GET,29,200
1696881955266,GET,28,200
1696881955266,GET,28,200
1696881955265,GET,29,200
1696881955266,GET,28,200
1696881955291,GET,108,200
1696881955291,GET,108,200
1696881955292,GET,107,200
1696881955294,GET,105,200
1696881955291,GET,108,200
1696881955294,GET,105,200
1696881955294,GET,105,200
1696881955289,GET,135,200
1696881955289,GET,135,200
1696881955399,GET,25,200
1696881955399,GET,26,200
1696881955399,GET,26,200
1696881955399,GET,26,200
1696881955294,GET,131,200
1696881955399,GET,28,200
1696881955399,GET,44,200
1696881955424,GET,19,200
1696881955425,GET,24,200
1696881955425,GET,24,200
1696881955424,GET,25,200
1696881955424,GET,25,200
1696881955425,GET,27,200
1696881955425,GET,27,200
1696881955427,GET,25,200
1696881955399,GET,64,200
1696881955443,GET,22,200
1696881955449,GET,22,200
1696881955443,GET,28,200
1696881955449,GET,24,200
1696881955449,GET,24,200
1696881955449,GET,27,200
1696881955452,GET,30,200
1696881955452,GET,30,200
1696881955452,GET,30,200
1696881955463,GET,29,200
1696881955465,GET,29,200
1696881955473,GET,22,200
1696881955471,GET,24,200
1696881955473,GET,22,200
1696881955471,GET,24,200
1696881955476,GET,20,200
1696881955482,GET,23,200
1696881955482,GET,26,200
1696881955482,GET,26,200
1696881955494,GET,24,200
1696881955495,GET,23,200
1696881955495,GET,26,200
1696881955495,GET,26,200
1696881955495,GET,28,200
1696881955496,GET,27,200
1696881955492,GET,32,200
1696881955505,GET,26,200
1696881955508,GET,25,200
1696881955508,GET,25,200
1696881955518,GET,25,200
1696881955518,GET,28,200
1696881955524,GET,25,200
1696881955521,GET,28,200
1696881955523,GET,26,200
1696881955521,GET,28,200
1696881955523,GET,26,200
1696881955531,GET,23,200
1696881955533,GET,22,200
1696881955533,GET,27,200
1696881955543,GET,19,200
1696881955546,GET,21,200
1696881955549,GET,27,200
1696881955549,GET,29,200
1696881955549,GET,29,200
1696881955549,GET,31,200
1696881955549,GET,31,200
1696881955554,GET,27,200
1696881955560,GET,22,200
1696881955562,GET,24,200
1696881955567,GET,23,200
1696881955576,GET,19,200
1696881955580,GET,20,200
1696881955578,GET,22,200
1696881955578,GET,22,200
1696881955581,GET,20,200
1696881955580,GET,21,200
1696881955586,GET,20,200
1696881955555,GET,55,200
1696881955582,GET,28,200
1696881955590,GET,20,200
1696881955595,GET,25,200
1696881955601,GET,24,200
1696881955600,GET,25,200
1696881955600,GET,25,200
1696881955600,GET,26,200
1696881955606,GET,21,200
1696881955601,GET,27,200
1696881955610,GET,23,200
1696881955610,GET,25,200
1696881955610,GET,25,200
1696881955620,GET,21,200
1696881955626,GET,21,200
1696881955627,GET,23,200
1696881955625,GET,25,200
1696881955625,GET,25,200
1696881955625,GET,28,200
1696881955628,GET,25,200
1696881955635,GET,24,200
1696881955633,GET,29,200
1696881955635,GET,27,200
1696881955641,GET,23,200
1696881955647,GET,43,200
1696881955659,GET,31,200
1696881955664,GET,26,200
1696881955653,GET,37,200
1696881955662,GET,28,200
1696881955650,GET,40,200
1696881955650,GET,40,200
1696881955650,GET,40,200
1696881955653,GET,37,200
1696881955662,GET,28,200
1696881955690,GET,24,200
1696881955690,GET,24,200
1696881955690,GET,24,200
1696881955690,GET,24,200
1696881955690,GET,24,200
1696881955690,GET,24,200
1696881955690,GET,27,200
1696881955691,GET,26,200
1696881955714,GET,27,200
1696881955714,GET,27,200
1696881955714,GET,27,200
1696881955714,GET,30,200
1696881955714,GET,30,200
1696881955717,GET,27,200
1696881955717,GET,27,200
1696881955690,GET,63,200
1696881955741,GET,25,200
1696881955741,GET,25,200
1696881955741,GET,25,200
1696881955744,GET,24,200
1696881955690,GET,78,200
1696881955744,GET,24,200
1696881955744,GET,24,200
1696881955744,GET,27,200
1696881955753,GET,40,200
1696881955766,GET,33,200
1696881955771,GET,28,200
1696881955768,GET,31,200
1696881955714,GET,85,200
1696881955766,GET,33,200
1696881955766,GET,33,200
1696881955768,GET,33,200
1696881955768,GET,33,200
1696881955768,GET,35,200
1696881955800,GET,27,200
1696881955800,GET,27,200
1696881955800,GET,27,200
1696881955801,GET,27,200
1696881955799,GET,32,200
1696881955801,GET,30,200
1696881955799,GET,32,200
1696881955793,GET,38,200
1696881955803,GET,120,200
1696881955799,GET,124,200
1696881955827,GET,96,200
1696881955827,GET,96,200
1696881955827,GET,96,200
1696881955828,GET,118,200
1696881955831,GET,118,200
1696881955831,GET,118,200
1696881955831,GET,118,200
1696881955831,GET,121,200
1696881955923,GET,29,200
1696881955923,GET,29,200
1696881955923,GET,29,200
1696881955923,GET,31,200
1696881955946,GET,23,200
1696881955923,GET,46,200
1696881955949,GET,23,200
1696881955949,GET,23,200
1696881955952,GET,28,200
1696881955952,GET,29,200
1696881955952,GET,29,200
1696881955954,GET,31,200
1696881955969,GET,23,200
1696881955969,GET,23,200
1696881955972,GET,25,200
1696881955972,GET,26,200
1696881955949,GET,49,200
1696881955981,GET,19,200
1696881955980,GET,20,200
1696881955981,GET,19,200
1696881955952,GET,57,200
1696881955985,GET,24,200
1696881955997,GET,21,200
1696881955992,GET,26,200
1696881955998,GET,20,200
1696881955992,GET,27,200
1696881955998,GET,21,200
1696881956000,GET,25,200
1696881956000,GET,28,200
1696881956000,GET,28,200
1696881956009,GET,22,200
1696881956009,GET,30,200
1696881956018,GET,26,200
1696881956025,GET,21,200
1696881956019,GET,27,200
1696881956018,GET,30,200
1696881956018,GET,30,200
1696881956019,GET,29,200
1696881956028,GET,20,200
1696881956028,GET,20,200
1696881956031,GET,28,200
1696881956039,GET,32,200
1696881956044,GET,32,200
1696881956048,GET,36,200
1696881956048,GET,36,200
1696881956048,GET,36,200
1696881956059,GET,25,200
1696881956046,GET,38,200
1696881956048,GET,36,200
1696881956046,GET,39,200
1696881956048,GET,36,200
1696881956076,GET,35,200
1696881956084,GET,27,200
1696881956085,GET,27,200
1696881956085,GET,27,200
1696881956084,GET,28,200
1696881956085,GET,28,200
1696881956071,GET,42,200
1696881956084,GET,35,200
1696881956112,GET,26,200
1696881956111,GET,27,200
1696881956112,GET,27,200
1696881956111,GET,29,200
1696881956113,GET,27,200
1696881956119,GET,21,200
1696881956112,GET,28,200
1696881956113,GET,28,200
1696881956139,GET,25,200
1696881956138,GET,28,200
1696881956140,GET,26,200
1696881956139,GET,27,200
1696881956140,GET,28,200
1696881956141,GET,27,200
1696881956140,GET,28,200
1696881956140,GET,28,200
1696881956085,GET,90,200
1696881956084,GET,94,200
1696881956166,GET,24,200
1696881956168,GET,23,200
1696881956166,GET,25,200
1696881956166,GET,25,200
1696881956168,GET,24,200
1696881956168,GET,25,200
1696881956168,GET,28,200
1696881956175,GET,27,200
1696881956178,GET,34,200
1696881956164,GET,48,200
1696881956191,GET,25,200
1696881956191,GET,25,200
1696881956190,GET,26,200
1696881956191,GET,26,200
1696881956196,GET,25,200
1696881956192,GET,29,200
1696881956193,GET,29,200
1696881956217,GET,97,200
1696881956217,GET,97,200
1696881956212,GET,102,200
1696881956217,GET,97,200
1696881956212,GET,102,200
1696881956217,GET,97,200
1696881956202,GET,112,200
1696881956221,GET,112,200
1696881956222,GET,113,200
1696881956221,GET,116,200
1696881956315,GET,29,200
1696881956314,GET,30,200
1696881956314,GET,30,200
1696881956314,GET,31,200
1696881956314,GET,32,200
1696881956314,GET,32,200
1696881956314,GET,33,200
1696881956333,GET,114,200
1696881956345,GET,102,200
1696881956344,GET,103,200
1696881956346,GET,101,200
1696881956346,GET,101,200
1696881956337,GET,110,200
1696881956347,GET,100,200
1696881956344,GET,103,200
1696881956344,GET,103,200
1696881956447,GET,29,200
1696881956447,GET,29,200
1696881956448,GET,28,200
1696881956447,GET,29,200
1696881956447,GET,29,200
1696881956447,GET,30,200
1696881956447,GET,30,200
1696881956335,GET,142,200
1696881956447,GET,30,200
1696881956476,GET,20,200
1696881956477,GET,22,200
1696881956477,GET,22,200
1696881956477,GET,22,200
1696881956476,GET,29,200
1696881956476,GET,29,200
1696881956477,GET,28,200
1696881956476,GET,33,200
1696881956476,GET,35,200
1696881956447,GET,66,200
1696881956509,GET,21,200
1696881956499,GET,31,200
1696881956496,GET,34,200
1696881956505,GET,25,200
1696881956505,GET,25,200
1696881956505,GET,25,200
1696881956499,GET,31,200
1696881956499,GET,31,200
1696881956511,GET,20,200
1696881956513,GET,23,200
1696881956530,GET,18,200
1696881956530,GET,19,200
1696881956530,GET,27,200
1696881956530,GET,27,200
1696881956530,GET,29,200
1696881956530,GET,29,200
1696881956536,GET,23,200
1696881956530,GET,30,200
1696881956530,GET,33,200
1696881956531,GET,32,200
1696881956560,GET,25,200
1696881956549,GET,36,200
1696881956559,GET,26,200
1696881956559,GET,26,200
1696881956557,GET,28,200
1696881956548,GET,37,200
1696881956557,GET,28,200
1696881956559,GET,31,200
1696881956563,GET,27,200
1696881956563,GET,27,200
1696881956585,GET,21,200
1696881956585,GET,21,200
1696881956585,GET,25,200
1696881956585,GET,29,200
1696881956590,GET,25,200
1696881956585,GET,30,200
1696881956590,GET,28,200
1696881956590,GET,28,200
1696881956585,GET,49,200
1696881956606,GET,28,200
1696881956606,GET,28,200
1696881956610,GET,27,200
1696881956614,GET,23,200
1696881956618,GET,20,200
1696881956615,GET,23,200
1696881956618,GET,20,200
1696881956615,GET,24,200
1696881956586,GET,60,200
1696881956634,GET,24,200
1696881956634,GET,24,200
1696881956634,GET,24,200
1696881956637,GET,23,200
1696881956639,GET,29,200
1696881956637,GET,31,200
1696881956638,GET,30,200
1696881956638,GET,34,200
1696881956638,GET,34,200
1696881956646,GET,26,200
1696881956658,GET,22,200
1696881956658,GET,24,200
1696881956658,GET,24,200
1696881956660,GET,27,200
1696881956668,GET,21,200
1696881956668,GET,25,200
1696881956672,GET,23,200
1696881956672,GET,23,200
1696881956668,GET,27,200
1696881956682,GET,26,200
1696881956672,GET,36,200
1696881956682,GET,26,200
1696881956680,GET,28,200
1696881956689,GET,26,200
1696881956687,GET,28,200
1696881956693,GET,28,200
1696881956695,GET,31,200
1696881956708,GET,18,200
1696881956695,GET,31,200
1696881956695,GET,31,200
1696881956708,GET,26,200
1696881956708,GET,26,200
1696881956708,GET,30,200
1696881956715,GET,27,200
1696881956715,GET,27,200
1696881956721,GET,25,200
1696881956726,GET,22,200
1696881956734,GET,16,200
1696881956726,GET,24,200
1696881956726,GET,24,200
1696881956734,GET,19,200
1696881956726,GET,28,200
1696881956738,GET,21,200
1696881956742,GET,24,200
1696881956742,GET,24,200
1696881956746,GET,25,200
1696881956748,GET,26,200
1696881956750,GET,26,200
1696881956760,GET,17,200
1696881956750,GET,29,200
1696881956750,GET,29,200
1696881956754,GET,25,200
1696881956753,GET,28,200
1696881956766,GET,21,200
1696881956777,GET,18,200
1696881956774,GET,26,200
1696881956766,GET,34,200
1696881956771,GET,29,200
1696881956776,GET,24,200
1696881956781,GET,22,200
1696881956779,GET,27,200
1696881956779,GET,27,200
1696881956779,GET,28,200
1696881956787,GET,22,200
1696881956795,GET,27,200
1696881956800,GET,26,200
1696881956800,GET,27,200
1696881956800,GET,27,200
1696881956803,GET,24,200
1696881956806,GET,27,200
1696881956806,GET,27,200
1696881956809,GET,24,200
1696881956800,GET,33,200
1696881956807,GET,27,200
1696881956822,GET,23,200
1696881956827,GET,24,200
1696881956826,GET,25,200
1696881956827,GET,28,200
1696881956827,GET,30,200
1696881956833,GET,25,200
1696881956833,GET,27,200
1696881956833,GET,29,200
1696881956833,GET,29,200
1696881956834,GET,30,200
1696881956845,GET,23,200
1696881956851,GET,25,200
1696881956851,GET,25,200
1696881956855,GET,117,200
1696881956857,GET,115,200
1696881956876,GET,97,200
1696881956864,GET,109,200
1696881956862,GET,111,200
1696881956860,GET,113,200
1696881956858,GET,115,200
1696881956868,GET,105,200
1696881956862,GET,111,200
1696881956876,GET,115,200
1696881956972,GET,24,200
1696881956973,GET,24,200
1696881956973,GET,25,200
1696881956973,GET,26,200
1696881956973,GET,28,200
1696881956973,GET,28,200
1696881956973,GET,29,200
1696881956973,GET,29,200
1696881956973,GET,30,200
1696881956991,GET,19,200
1696881957001,GET,28,200
1696881956997,GET,32,200
1696881956999,GET,30,200
1696881957003,GET,26,200
1696881956998,GET,31,200
1696881957002,GET,27,200
1696881957002,GET,27,200
1696881957001,GET,28,200
1696881957010,GET,24,200
1696881956996,GET,45,200
1696881957029,GET,21,200
1696881957029,GET,21,200
1696881957030,GET,20,200
1696881957029,GET,30,200
1696881957034,GET,25,200
1696881957030,GET,30,200
1696881957041,GET,23,200
1696881957050,GET,29,200
1696881957050,GET,29,200
1696881957059,GET,20,200
1696881957050,GET,32,200
1696881957059,GET,28,200
1696881957064,GET,23,200
1696881957060,GET,27,200
1696881957030,GET,64,200
1696881957079,GET,20,200
1696881957079,GET,25,200
1696881957029,GET,75,200
1696881957079,GET,27,200
1696881957030,GET,76,200
1696881957082,GET,24,200
1696881957087,GET,23,200
1696881957087,GET,24,200
1696881957087,GET,28,200
1696881957099,GET,21,200
1696881957104,GET,24,200
1696881957106,GET,22,200
1696881957106,GET,22,200
1696881957094,GET,34,200
1696881957104,GET,30,200
1696881957110,GET,28,200
1696881957115,GET,25,200
1696881957111,GET,29,200
1696881957120,GET,20,200
1696881957106,GET,37,200
1696881957128,GET,31,200
1696881957128,GET,31,200
1696881957128,GET,31,200
1696881957128,GET,31,200
1696881957140,GET,22,200
1696881957138,GET,24,200
1696881957134,GET,29,200
1696881957143,GET,23,200
1696881957140,GET,28,200
1696881957140,GET,28,200
1696881957163,GET,21,200
1696881957159,GET,25,200
1696881957159,GET,25,200
1696881957159,GET,32,200
1696881957162,GET,29,200
1696881957162,GET,29,200
1696881957168,GET,23,200
1696881957166,GET,26,200
1696881957168,GET,24,200
1696881957159,GET,33,200
1696881957184,GET,27,200
1696881957184,GET,27,200
1696881957192,GET,19,200
1696881957191,GET,23,200
1696881957191,GET,23,200
1696881957184,GET,32,200
1696881957192,GET,24,200
1696881957191,GET,28,200
1696881957192,GET,27,200
1696881957191,GET,31,200
1696881957211,GET,27,200
1696881957211,GET,27,200
1696881957211,GET,27,200
1696881957214,GET,29,200
1696881957219,GET,24,200
1696881957216,GET,43,200
1696881957216,GET,43,200
1696881957222,GET,37,200
1696881957219,GET,40,200
1696881957238,GET,28,200
1696881957238,GET,28,200
1696881957238,GET,29,200
1696881957267,GET,95,200
1696881957243,GET,119,200
1696881957259,GET,103,200
1696881957259,GET,103,200
1696881957266,GET,96,200
1696881957259,GET,103,200
1696881957266,GET,96,200
1696881957259,GET,103,200
1696881957214,GET,148,200
1696881957243,GET,120,200
1696881957362,GET,30,200
1696881957362,GET,35,200
1696881957362,GET,35,200
1696881957362,GET,35,200
1696881957362,GET,35,200
1696881957362,GET,35,200
1696881957362,GET,35,200
1696881957362,GET,37,200
1696881957363,GET,37,200
1696881957392,GET,106,200
1696881957399,GET,99,200
1696881957397,GET,101,200
1696881957397,GET,101,200
1696881957397,GET,102,200
1696881957397,GET,102,200
1696881957397,GET,102,200
1696881957363,GET,136,200
1696881957400,GET,117,200
1696881957498,GET,26,200
1696881957499,GET,25,200
1696881957498,GET,27,200
1696881957499,GET,26,200
1696881957499,GET,26,200
1696881957498,GET,28,200
1696881957498,GET,29,200
1696881957397,GET,136,200
1696881957499,GET,37,200
1696881957517,GET,19,200
1696881957524,GET,30,200
1696881957526,GET,28,200
1696881957525,GET,29,200
1696881957527,GET,27,200
1696881957536,GET,23,200
1696881957533,GET,28,200
1696881957524,GET,44,200
1696881957525,GET,52,200
1696881957554,GET,23,200
1696881957559,GET,20,200
1696881957561,GET,20,200
1696881957554,GET,29,200
1696881957554,GET,30,200
1696881957554,GET,33,200
1696881957536,GET,52,200
1696881957568,GET,24,200
1696881957577,GET,23,200
1696881957525,GET,76,200
1696881957581,GET,21,200
1696881957588,GET,17,200
1696881957579,GET,26,200
1696881957584,GET,22,200
1696881957577,GET,30,200
1696881957587,GET,21,200
1696881957583,GET,25,200
1696881957593,GET,26,200
1696881957602,GET,23,200
1696881957605,GET,20,200
1696881957605,GET,25,200
1696881957606,GET,24,200
1696881957607,GET,26,200
1696881957600,GET,33,200
1696881957608,GET,26,200
1696881957601,GET,33,200
1696881957608,GET,26,200
1696881957619,GET,20,200
1696881957625,GET,17,200
1696881957625,GET,24,200
1696881957630,GET,24,200
1696881957630,GET,24,200
1696881957634,GET,23,200
1696881957634,GET,23,200
1696881957633,GET,25,200
1696881957642,GET,18,200
1696881957633,GET,31,200
1696881957634,GET,30,200
1696881957649,GET,15,200
1696881957639,GET,30,200
1696881957664,GET,20,200
1696881957654,GET,30,200
1696881957654,GET,30,200
1696881957664,GET,20,200
1696881957657,GET,29,200
1696881957660,GET,26,200
1696881957669,GET,18,200
1696881957657,GET,31,200
1696881957664,GET,25,200
1696881957658,GET,31,200
1696881957684,GET,47,200
1696881957684,GET,47,200
1696881957684,GET,47,200
1696881957686,GET,45,200
1696881957686,GET,45,200
1696881957687,GET,44,200
1696881957688,GET,44,200
1696881957689,GET,43,200
1696881957684,GET,47,200
1696881957689,GET,43,200
1696881957732,GET,27,200
1696881957732,GET,27,200
1696881957731,GET,28,200
1696881957731,GET,29,200
1696881957731,GET,30,200
1696881957732,GET,31,200
1696881957732,GET,32,200
1696881957731,GET,35,200
1696881957732,GET,35,200
1696881957732,GET,35,200
1696881957759,GET,24,200
1696881957759,GET,24,200
1696881957759,GET,24,200
1696881957763,GET,21,200
1696881957760,GET,27,200
1696881957761,GET,28,200
1696881957764,GET,27,200
1696881957766,GET,27,200
